@relation bank-weka.filters.supervised.instance.Resample-B0.0-S1-Z30.0-no-replacement-V-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C2-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C2-K5-P93.0-S1

@attribute age numeric
@attribute job {unemployed,services,management,blue-collar,self-employed,technician,entrepreneur,admin.,student,housemaid,retired,unknown}
@attribute marital {married,single,divorced}
@attribute education {primary,secondary,tertiary,unknown}
@attribute default {no,yes}
@attribute balance numeric
@attribute housing {no,yes}
@attribute loan {no,yes}
@attribute contact {cellular,unknown,telephone}
@attribute day numeric
@attribute month {oct,may,apr,jun,feb,aug,jan,jul,nov,sep,mar,dec}
@attribute duration numeric
@attribute campaign numeric
@attribute pdays numeric
@attribute previous numeric
@attribute y {no,yes}

@data
43.470445,management,married,tertiary,no,11172.696762,no,no,cellular,23.224372,sep,335.8976,1.090647,4.95063,0.174657,yes
46.694132,technician,single,secondary,no,64.049554,no,no,cellular,10.750959,may,1067.763205,1.996483,-1,0,yes
34.028408,blue-collar,single,secondary,no,201.796793,no,no,cellular,6.752948,mar,366.139313,3.816979,-1,0,yes
50.444086,technician,married,secondary,no,195.25697,no,no,cellular,11.765689,apr,221.902036,1.393509,62.985386,1.791939,yes
34.843583,technician,single,secondary,no,219.603928,no,no,cellular,9.152271,jun,389.077322,2.387914,54.650124,1.309979,yes
28.215022,management,married,tertiary,no,0,no,no,cellular,26.280419,sep,283.731011,1.944305,105.063609,5.035921,yes
40.840393,management,married,tertiary,no,6011.11329,no,no,cellular,10.517559,feb,357.739464,5.431698,174.53314,1.445951,yes
27.396114,blue-collar,single,secondary,no,220.736044,no,no,cellular,21.709724,mar,396.652462,1.111704,4.223321,0.018176,yes
43.497317,management,married,secondary,no,3504.693888,no,no,cellular,16.078587,nov,639.275556,2.870158,8.253016,0.449336,yes
37.159134,technician,married,secondary,no,50.058459,no,no,cellular,26.022281,may,831.916318,2.587537,-1,0,yes
34.050662,admin.,married,secondary,no,88.108997,yes,no,cellular,18.510473,oct,243.294679,1.70238,416.002456,1.554703,yes
41.469896,technician,married,secondary,no,2464.269229,no,no,cellular,25.035604,oct,133.843846,4.431305,173.368439,1.482974,yes
80.30129,retired,married,tertiary,no,682.234446,no,no,cellular,13.620348,may,284.575636,2.278033,-1,0,yes
34.574685,management,single,tertiary,no,754.742029,no,no,cellular,25.492866,may,243.224255,2.892584,68.753977,1.97251,yes
32.060998,admin.,married,secondary,no,2405.672875,no,no,cellular,16.61198,oct,221.166993,1.402959,180.597326,2.112154,yes
32.923357,management,single,secondary,no,1037.604691,no,no,cellular,8.172114,may,698.964233,1,-1,0,yes
43.536257,management,married,tertiary,no,697.674765,no,no,cellular,18.606209,may,212.523159,2.212815,24.872296,1.400813,yes
70.149575,management,married,tertiary,no,15859.213294,no,no,cellular,7.869593,sep,313.700857,1,-1,0,yes
50.618517,services,married,secondary,no,453.517786,no,no,cellular,14.849372,may,628.644408,3.455127,15.28612,0.696582,yes
32.396499,technician,married,secondary,no,4661.342263,yes,no,cellular,19.334941,may,858.032311,1.985511,-1,0,yes
37.89258,blue-collar,married,secondary,no,2017.849165,no,no,cellular,7.016359,may,442.106527,1,181.748051,1.004487,yes
37.116119,admin.,married,secondary,no,4677.819911,no,no,cellular,12.260927,mar,287.580704,1,-0.964646,3.205372,yes
38.75833,retired,married,primary,no,727.773051,no,no,cellular,16.000532,apr,380.402474,1.314714,-1,0,yes
36.90056,technician,single,secondary,no,1614.45725,no,no,cellular,21.837725,may,798.714166,1,104.709528,0.986283,yes
44.314886,management,married,secondary,no,396.692867,no,no,cellular,12.750819,aug,235.083193,1.021429,90.477841,3.353688,yes
41.664211,blue-collar,married,secondary,no,2139.565677,yes,no,cellular,24.876108,may,842.27428,3.880557,-1,0,yes
41.139712,management,married,secondary,no,1511.088211,no,no,cellular,19.369032,apr,259.214998,1.050672,84.585463,0.846047,yes
45.864407,blue-collar,married,secondary,no,2114.087077,yes,no,cellular,12.558957,may,721.142228,2.710532,-1,0,yes
63.837305,retired,married,primary,no,806.723107,no,no,cellular,8.302721,apr,385.077101,1.602397,-1,0,yes
41.676382,technician,single,secondary,no,1598.66614,no,no,cellular,18.559855,may,779.624951,1.745103,50.610124,0.805016,yes
31.065922,management,married,tertiary,no,754.260534,no,no,cellular,18.708661,may,262.327348,2.144876,17.953317,0.346012,yes
37.749797,management,married,secondary,no,644.20322,yes,no,cellular,12.495985,sep,333.921137,2,395.67998,1.139872,yes
49.716861,management,married,secondary,no,2073.613715,no,no,cellular,24.30372,aug,274.807397,1,584.09445,1,yes
48.970994,blue-collar,married,secondary,no,4174.560092,no,no,cellular,9.367116,oct,452.942297,1.341251,77.371658,2.428461,yes
40.011764,services,married,secondary,no,224.998251,yes,no,cellular,14.868903,may,983.597526,2.78536,-1,0,yes
32.671118,unemployed,single,secondary,no,448.513131,no,no,cellular,20.363154,apr,392.571538,1.326931,-1,0,yes
34.494409,technician,married,secondary,no,57.014168,no,no,cellular,24.222176,may,803.632895,2.139186,-1,0,yes
34.462629,blue-collar,single,secondary,no,470.649228,no,no,cellular,19.803888,jul,731.468023,5.380101,-1,0,yes
46.917664,blue-collar,married,primary,no,2143.995419,yes,no,cellular,8.3441,jun,1346.815407,3.182971,169.482181,1.515334,yes
34.50526,technician,single,secondary,no,-102.506791,yes,no,cellular,21.608922,may,1105.059963,6.192807,-0.780897,0.001253,yes
49.261861,blue-collar,married,tertiary,no,2144.580427,yes,no,cellular,23.43999,may,1061.621054,14.818028,-1,0,yes
55.716383,management,married,secondary,no,2150.723009,no,no,cellular,17.186055,may,493.146548,2.886676,79.767162,0.909065,yes
55.303539,unemployed,married,secondary,no,1106.685311,no,no,cellular,13.076835,apr,154.838991,1,389.958651,1.047722,yes
45.665384,services,single,secondary,no,382.152196,yes,no,cellular,9.705659,feb,2061.597649,3.647604,-1,0,yes
48.283261,blue-collar,married,secondary,no,2038.874154,no,no,cellular,17.856391,feb,221.371454,2.339534,96.358234,1.757458,yes
37.449464,admin.,married,secondary,no,65.75755,yes,no,cellular,20.982754,oct,256.56667,1.814726,350.761125,1.826554,yes
33.68293,services,single,secondary,no,170.828302,no,no,cellular,14.011363,may,174.877433,1.008806,-1,0,yes
39.095119,unemployed,married,secondary,no,1251.069856,no,no,cellular,14.286985,apr,257.068368,3.309313,417.605735,2.219552,yes
34.687758,technician,married,secondary,no,2446.1641,no,no,cellular,16.284731,feb,94.436088,2.739104,17.231365,0.421105,yes
44.652515,blue-collar,married,secondary,no,-0.011615,no,no,cellular,20.833187,may,508.680858,1,-1,0,yes
38.510068,blue-collar,single,secondary,no,457.887744,no,no,cellular,15.977719,jul,644.907537,1.589433,-1,0,yes
32.727547,services,single,secondary,no,148.581474,no,no,cellular,18.533667,may,181.5929,1.290516,-1,0,yes
35.22593,admin.,married,secondary,no,2390.682715,no,no,cellular,14.47835,oct,151.143192,2.815797,186.76292,1.560289,yes
49.337313,management,married,primary,no,3382.279001,no,no,cellular,17.068324,jun,141.971025,1.865102,22.14457,0.477211,yes
20.829296,student,single,secondary,no,308.035765,no,no,cellular,19.153251,apr,205.289146,1.220524,-1,0,yes
45.612341,management,married,tertiary,no,620.333029,no,no,cellular,17.9092,may,306.891534,3.075848,141.583568,3.897593,yes
31.265584,management,single,tertiary,no,5342.379363,no,no,cellular,21.073582,oct,432.842274,2.723729,4.308294,0.01217,yes
36.60851,unemployed,married,secondary,no,1283.415976,no,no,cellular,15,apr,264.522235,3.078168,382.839645,2.502126,yes
35.233703,blue-collar,divorced,secondary,no,-290.984406,yes,no,cellular,12.185957,may,694.523856,1,40.687613,0.008879,yes
47.621466,blue-collar,married,secondary,no,-3.428263,no,no,cellular,12.779456,aug,648.691867,1.434421,-1,0,yes
46.136196,management,married,primary,no,3462.898215,no,no,cellular,17.978978,nov,730.810476,3.937147,-1,0,yes
41.600064,management,single,tertiary,no,4993.009811,no,no,cellular,4.560691,oct,309.584229,2.310367,-1,0,yes
41.656922,management,married,secondary,no,974.256221,no,no,cellular,11.448229,mar,175.364031,1.028641,65.771649,4.601876,yes
51.63283,technician,married,secondary,no,306.683279,no,no,cellular,27.895611,oct,396.510531,2.556455,145.436926,1,yes
39.73411,services,married,secondary,no,303.533772,yes,no,cellular,9.368805,feb,1922.110245,3.926798,-1,0,yes
42.529944,management,married,secondary,no,3625.732144,no,no,cellular,17.105066,nov,633.139803,2.494844,5.09321,0.008108,yes
38.605569,unemployed,married,secondary,no,384.451035,no,no,cellular,14.779653,aug,281.633464,1,73.993642,2.300626,yes
37.592883,services,single,secondary,no,386.326095,yes,no,cellular,10.628177,feb,1974.578726,3.650652,-1,0,yes
32.591677,management,married,tertiary,no,955.025326,no,no,cellular,16.080714,oct,246.607151,1.579121,57.871531,2.254521,yes
57.390201,management,married,secondary,no,1898.986462,no,no,cellular,23.179166,aug,367.056555,2.423532,438.463493,1.960838,yes
33.412502,blue-collar,married,secondary,no,1901.686316,no,no,cellular,10.156959,may,752.441402,2,-1,0,yes
33.847799,management,single,secondary,no,203.023243,no,no,cellular,15.781253,mar,324.176442,1.388186,-1,0,yes
41.862418,admin.,married,secondary,no,2287.48621,no,no,cellular,4.425814,feb,209.190278,2.981186,2.959671,0.007903,yes
32.500675,technician,married,secondary,no,161.442404,no,no,cellular,18.650376,mar,336.309073,1.99165,-1,0,yes
29.438178,management,married,secondary,no,4.241523,no,no,cellular,20.654559,apr,104.544737,2.527557,4.61403,0.173241,yes
61.226073,management,married,tertiary,no,5.865067,no,no,cellular,14.218429,oct,214.213538,1.016707,162.592377,5.054053,yes
51.835761,management,married,secondary,no,-503.510198,yes,no,cellular,17.886581,may,893.49696,2.159213,-1,0,yes
30.250456,blue-collar,married,secondary,no,-5.012415,no,no,cellular,18.862442,aug,591.683323,3.824889,-1,0,yes
51.39972,management,married,primary,no,3396.026517,no,no,cellular,21.844707,nov,135.034214,1.490732,-1,0,yes
34.333244,technician,single,secondary,no,9.472763,no,no,cellular,21.153774,may,1060.471662,2.750425,-1,0,yes
60.808195,housemaid,married,primary,no,917.225222,no,no,cellular,11.833573,oct,356.47261,1.930964,-1,0,yes
35.480776,blue-collar,single,secondary,no,497.875516,no,no,cellular,15.173407,jul,671.695674,2.610719,-1,0,yes
49.863703,technician,married,secondary,no,6914.613019,no,no,cellular,8.259342,aug,778.199634,2.565592,71.926233,1.636198,yes
47.313656,blue-collar,married,secondary,no,57.174947,no,no,cellular,16.201924,jul,1285.303741,1.837007,-1,0,yes
29.186623,blue-collar,single,secondary,no,418.390195,no,no,cellular,9.255547,jul,704.529103,1,-1,0,yes
46.428464,blue-collar,divorced,secondary,no,970.074768,no,no,cellular,20.716517,may,906.703856,1.019708,-1,0,yes
31.799811,management,married,secondary,no,8,no,no,cellular,22.803614,apr,96.825155,2.789099,-1,0,yes
59.128441,admin.,married,secondary,no,12.131284,yes,no,cellular,12.175255,oct,232.131526,2.050471,-1,0,yes
27.309124,management,single,secondary,no,758.731059,yes,no,cellular,13.838784,may,572.457931,2.169509,-1,0,yes
73.23574,retired,married,secondary,no,8748.7199,no,no,cellular,14.433431,jun,399.891024,1.762188,207.039884,0.398746,yes
36.657339,blue-collar,married,secondary,no,662.873675,no,no,cellular,16.4937,jul,959.147888,3.330619,-1,0,yes
43.28528,services,married,secondary,no,250.720472,yes,no,cellular,19.35532,may,999.33851,5.444562,-1,0,yes
38.617769,management,single,tertiary,no,5239.949279,no,no,cellular,17.404032,oct,239.367925,1.350302,105.004393,3.521477,yes
49.474513,management,married,tertiary,no,9960.940007,no,no,cellular,11.454133,jun,215.989617,1.672043,28.280888,0.468582,yes
32.029272,blue-collar,married,secondary,no,165.257703,no,no,cellular,6.37746,may,522.36369,1,-1,0,yes
31.730095,management,single,secondary,no,216.196441,no,no,cellular,8.223386,mar,321.345086,1.697654,15.216976,0.166311,yes
37.441515,management,married,secondary,no,3619.156169,no,no,cellular,16.070577,nov,624.019323,2.296328,12.517155,0.013861,yes
57.699479,management,divorced,tertiary,no,1381.751122,no,no,cellular,10.403929,aug,701.718692,1.048275,-1,0,yes
35.159888,management,single,secondary,no,1033.245371,no,no,cellular,8.464384,may,705.213983,1,-1,0,yes
54.165753,admin.,married,secondary,no,3785.300698,no,no,cellular,20.72468,apr,253.748829,1.001644,14.992551,0.829493,yes
36.64425,admin.,married,secondary,no,70.634719,no,no,cellular,26.638137,oct,228.413288,1.798685,-1,0,yes
52.821658,management,married,secondary,no,4043.333786,no,no,cellular,2.270646,oct,278.188902,2,181.989193,2.719902,yes
46.105144,admin.,married,secondary,no,2474.665072,no,no,cellular,3.169852,nov,411.912588,1.521974,72.203562,7.483309,yes
55.530192,management,married,secondary,no,942.33382,no,no,cellular,20.336948,oct,345.703283,1.634326,44.837611,0.162643,yes
34.749557,technician,single,secondary,no,17.083872,no,no,cellular,19.015929,may,991.90759,1.257589,-1,0,yes
41.395866,technician,single,secondary,no,1570.169009,no,no,cellular,21.64479,may,808.831797,1.103696,60.439064,0.673565,yes
56.52092,management,married,secondary,no,2916.674913,no,no,cellular,6,feb,278.990239,1.013865,-1,0,yes
39.663936,technician,married,secondary,no,7045.490449,no,no,cellular,12.325037,aug,453.139578,2.285677,121.310639,3.489176,yes
46.530269,admin.,married,secondary,no,4586.484026,no,no,cellular,13.167982,may,367.328287,1.650018,93.633653,0.341782,yes
24.219281,management,married,secondary,no,490.95227,no,no,cellular,20.699442,apr,262.558093,1.834583,-1,0,yes
57.000549,management,married,tertiary,no,1285.851498,no,no,cellular,13.70407,may,368.89143,1.119784,-1,0,yes
67.149117,management,married,secondary,no,4189.084511,yes,no,cellular,13.993535,may,873.673391,2,-1,0,yes
53.14492,retired,married,secondary,no,8284.784981,no,no,cellular,7.37178,jun,248.385902,1.275044,-1,0,yes
43.773527,management,married,secondary,no,1312.852377,no,no,unknown,17.554205,jun,1393.392943,1,-1,0,yes
35.274306,management,married,tertiary,no,589.878595,no,no,cellular,26.383958,may,313.147368,2.99133,151.473382,2.472254,yes
47.650095,management,married,secondary,no,596.724694,yes,no,cellular,15.286535,sep,344.127807,2.199775,406.583216,1.006173,yes
47.446863,management,married,secondary,no,646.501563,yes,no,cellular,25.800146,oct,303.496275,2.460319,523.978244,1.3784,yes
48.051161,blue-collar,married,secondary,no,37.930353,no,no,cellular,20.725554,aug,553.897498,1.90843,-0.971114,0.050903,yes
44.561355,blue-collar,married,secondary,no,44.981597,no,no,cellular,8.66948,may,601.293019,3.774944,-1,0,yes
58.773093,housemaid,married,secondary,no,920.852161,no,no,cellular,10.791755,oct,355.286007,1.927017,-1,0,yes
40.328981,management,married,secondary,no,2487.628459,no,no,cellular,7.664887,nov,419.77509,1.465951,83.159582,6.499303,yes
31.50152,admin.,married,secondary,no,8.0217,no,no,cellular,9.830703,may,484.94955,1.832193,-1,0,yes
35.268366,management,divorced,secondary,no,1.191133,no,no,cellular,18.606262,apr,142.045386,2.981906,-1,0,yes
35.337792,management,married,tertiary,no,61.856802,no,no,cellular,13.519351,oct,274.390887,1.869847,165.636471,3.337132,yes
32.867512,blue-collar,married,secondary,no,0.931253,no,no,cellular,10.140538,may,495.125295,1.123132,-1,0,yes
32.574307,blue-collar,single,secondary,no,456.763076,no,no,cellular,14.956559,jul,647.570088,2.163156,-1,0,yes
40.81697,management,married,secondary,no,839.509104,yes,no,cellular,8.404686,feb,741.90925,1.650464,289.301945,3.295727,yes
48.294895,blue-collar,married,secondary,no,4103.204569,no,no,cellular,6.410055,oct,474.92967,2,12.693652,1.371552,yes
50.233344,management,married,primary,no,3420.58108,no,no,cellular,13.810034,nov,255.561504,1.057382,-1,0,yes
36.214366,management,married,tertiary,no,234.429484,no,no,cellular,30,may,752.780803,2.858719,3.123493,0.038921,yes
29.52845,management,married,secondary,no,497.589524,no,no,cellular,27.643499,apr,267.804241,1.393789,-1,0,yes
57.108693,services,married,secondary,no,470.393781,no,no,cellular,22.786785,apr,487.689692,1.262421,51.861934,0.843577,yes
45.976174,admin.,married,secondary,no,2205.771743,no,no,cellular,13.844001,feb,202.732803,1.262929,45.174312,0.286813,yes
28.876185,blue-collar,single,secondary,no,617.992359,yes,no,cellular,27.957618,may,1417.543717,2.347069,-1,0,yes
44.11644,services,single,secondary,no,376.846453,yes,no,cellular,7.388531,feb,2074.817769,3.0765,-1,0,yes
45.873617,management,divorced,tertiary,no,1307.047714,no,no,cellular,13.265449,may,721.391869,2.828296,-1,0,yes
52.33134,blue-collar,married,tertiary,no,2137.567943,yes,no,cellular,23.793015,may,1058.79358,13.972555,-1,0,yes
33.749822,management,married,primary,no,357.067731,yes,no,cellular,14.324103,may,630.066728,3.095991,206.406785,3.138051,yes
36.396183,technician,married,secondary,no,850.957964,no,no,cellular,12.092409,apr,710.056799,3.267776,-1,0,yes
39.920098,blue-collar,married,secondary,no,2141.042676,yes,no,cellular,16.811581,may,703.496269,2.630345,-1,0,yes
36.614087,technician,married,secondary,no,2458.87881,no,no,cellular,17.244589,feb,103.972585,3.416084,5.830084,0.115986,yes
49.366858,management,married,secondary,no,994.113929,no,no,cellular,10.946279,mar,132.430632,1.086989,70.675826,3.134702,yes
39.411176,management,single,tertiary,no,613.698025,no,no,cellular,25.645329,may,324.84103,2.955796,161.914203,2.966509,yes
29.950212,management,married,secondary,no,7.060231,no,no,cellular,22.743057,apr,100.129228,2.015394,-1,0,yes
41.560554,blue-collar,married,secondary,no,31.434192,no,no,cellular,12.324081,may,477.567563,6.503581,-1,0,yes
57.481585,management,married,secondary,no,1851.685171,no,no,cellular,7.516817,jun,195.830861,2.666774,0.171972,0.497328,yes
49.712617,blue-collar,married,secondary,no,256.237358,no,no,cellular,29.401661,oct,456.250987,1.904101,93.569293,1.058513,yes
42.710763,management,married,secondary,no,1804.73444,no,no,cellular,5.170536,jun,189.36321,2.431443,-1,0,yes
45.909554,services,married,secondary,no,3.903186,no,no,cellular,21.132723,oct,307.589401,1,260.564182,4.930884,yes
32.501916,management,married,secondary,no,-503.510748,yes,no,cellular,21.128458,may,882.913703,2,33.003902,2.313943,yes
32.961769,management,married,tertiary,no,85.785111,yes,no,cellular,18.076201,oct,399.510511,1.98132,397.384318,2.183023,yes
57.525213,retired,married,secondary,no,3860.82924,no,no,cellular,15.795451,apr,249.003832,1.22788,108.706049,0.765742,yes
34.241593,management,married,secondary,no,1510.053588,no,no,cellular,20.083153,apr,243.425378,1.407629,96.933357,0.835202,yes
59.273032,management,married,tertiary,no,9792.307994,no,no,cellular,17.83119,jun,167.846086,1.919728,22.458123,0.5966,yes
49.740665,admin.,married,secondary,no,2211.868741,no,no,cellular,23.04503,feb,240.520799,1.821866,41.278541,0.517024,yes
